time,speed,vspeed,pitch,roll,coll,rot
05:58:57,18.0337159347899,0.181611863813544,-0.0899999588727951,-0.115999914705753,10,0.033552386956427
05:58:58,18.0983763078422,-0.00318746929924174,-0.0899999588727951,-0.115999914705753,10,0.0154348677777548
05:58:59,18.1653957417845,0.00545877766604264,-0.0899999588727951,-0.115999914705753,10,0.0280210336044933
05:59:00,18.2341311174406,0.0246801699590335,-0.0899999588727951,-0.115999914705753,10,0.0417873492981348
05:59:01,18.310990966991,0.00516940496162022,-0.0899999588727951,-0.115999914705753,10,0.0226781189884543
05:59:02,18.4250021461617,-0.00353123536041267,-0.0899999588727951,-0.115999914705753,10,0.0123123782623066
05:59:03,18.5638463575143,-0.197425804106786,-0.0899999588727951,-0.115999914705753,10,0.0265271903952002
05:59:04,18.7258525836786,-0.244344169882154,-0.0899999588727951,-0.115999914705753,10,0.0576536558699229
05:59:05,18.885272992171,-0.193023256290211,-0.0899999588727951,-0.115999914705753,10,0.0340265863973689
05:59:06,18.9556235546087,0.0127386576092832,-0.0899999588727951,-0.115999914705753,10,0.0159582173837715
05:59:07,18.9207973041988,0.158639660700224,-0.0899999588727951,-0.115999914705753,10,0.0152879442752499
05:59:08,18.9171646432842,0.0962075991691975,-0.0899999588727951,-0.115999914705753,10,0.0376485866678859
05:59:09,18.9391439801303,-0.0351577240168908,-0.0899999588727951,-0.115999914705753,10,0.0496429324006646
05:59:10,18.9630680576375,-0.014833822976982,-0.0899999588727951,-0.115999914705753,10,0.013567130939608
05:59:11,18.9611222007749,0.0609818298293661,-0.0899999588727951,-0.115999914705753,10,0.0547298858170646
05:59:12,18.9159305879055,0.228244871954601,-0.0899999588727951,-0.127999901771545,10,0.0460384985250915
05:59:13,18.7013792454354,0.577987169095721,-0.109999924898148,-0.157999962568283,10,0.0412845708688718
05:59:14,18.3982927143956,0.638872316129444,-0.109999924898148,-0.157999962568283,10,0.0574747577052927
05:59:15,18.2700989093433,0.360583783690771,-0.109999924898148,-0.157999962568283,10,0.0426557932599175
05:59:16,18.4025038169674,-0.148037636921963,-0.109999924898148,-0.157999962568283,10,0.0151627414409613
05:59:17,18.5753806018499,-0.231258651594459,-0.109999924898148,-0.157999962568283,10,0.0505274122110895
05:59:18,18.7176982529277,-0.123690937525481,-0.109999924898148,-0.157999962568283,10,0.0100549009867986
05:59:19,18.851751618024,-0.173087332893815,-0.109999924898148,-0.157999962568283,10,0.0155393611871528
05:59:20,19.0388589200479,-0.26808585388364,-0.109999924898148,-0.157999962568283,10,0.0192325974778645
05:59:21,19.2715087162823,-0.356365884171687,-0.109999924898148,-0.157999962568283,10,0.0127196872704722
05:59:22,19.5349339544496,-0.423406549199797,-0.109999924898148,-0.157999962568283,10,0.0106785638637158
05:59:23,19.8077208098326,-0.45178511825204,-0.109999924898148,-0.157999962568283,10,0.0458881772852597
05:59:24,20.0309954975205,-0.381395508680342,-0.109999924898148,-0.157999962568283,10,0.0141206537086453
05:59:25,20.1934425220523,-0.278859654937861,-0.109999924898148,-0.157999962568283,10,0.0200671425497102
05:59:26,20.3395212347717,-0.33676780524921,-0.109999924898148,-0.157999962568283,10,0.0104274246641026
05:59:27,20.5166554708254,-0.351211069398246,-0.109999924898148,-0.157999962568283,10,0.0085097285159789
05:59:28,20.6680008947767,-0.317267066302897,-0.109999924898148,-0.157999962568283,10,0.0158862399065156
05:59:29,20.7686834304064,-0.257666055711539,-0.109999924898148,-0.157999962568283,10,0.027577754427286
05:59:30,20.7875528000668,-0.0648364302091053,-0.109999924898148,-0.157999962568283,10,0.0340171177515497
05:59:31,20.7613455069476,0.035359063441831,-0.109999924898148,-0.157999962568283,10,0.0362308867230911
05:59:32,20.7042815279629,0.092551243197633,-0.109999924898148,-0.157999962568283,10,0.00876040073489606
05:59:33,20.6145111108808,0.182170473073271,-0.109999924898148,-0.157999962568283,10,0.00807283840353675
05:59:34,20.4823368665588,0.277378156771036,-0.109999924898148,-0.165999978780746,10,0.00949062253586411
05:59:35,20.3221879318232,0.368097040864626,-0.117999911308289,-0.165999978780746,10,0.00840611163972232
05:59:36,20.1584925869829,0.380656406989864,-0.117999911308289,-0.165999978780746,10,0.00318815272143134
05:59:37,20.0161316845064,0.357888823246299,-0.117999911308289,-0.165999978780746,10,0.00560731519816537
05:59:38,19.9038328173252,0.300811233209366,-0.117999911308289,-0.165999978780746,10,0.00950484120037939
05:59:39,19.824202821765,0.240559418586443,-0.117999911308289,-0.165999978780746,10,0.0136926701749367
05:59:40,19.7899481422978,0.154353764555324,-0.117999911308289,-0.165999978780746,10,0.0104155389422148
05:59:41,19.8131043158559,0.0528014536080335,-0.117999911308289,-0.165999978780746,10,0.0115696768735662
05:59:42,19.8997864684514,-0.0792943025655433,-0.117999911308289,-0.165999978780746,10,0.0104021419127316
05:59:43,20.0387671179907,-0.213528524910743,-0.117999911308289,-0.165999978780746,10,0.00702974184658086
05:59:44,20.2345824679249,-0.348501467763008,-0.117999911308289,-0.165999978780746,10,0.0119963743443488
05:59:45,20.478938836793,-0.470735552942671,-0.117999911308289,-0.165999978780746,10,0.0133637441500064
05:59:46,20.7712007199821,-0.588321432966396,-0.117999911308289,-0.165999978780746,10,0.0091088184484039
05:59:47,21.1025774144811,-0.700180164189149,-0.117999911308289,-0.165999978780746,10,0.00806372686766978
05:59:48,21.4491117045551,-0.78060847077618,-0.117999911308289,-0.165999978780746,10,0.00754567715697146
05:59:49,21.7876409582607,-0.808784209886561,-0.117999911308289,-0.165999978780746,10,0.0217813942239914
05:59:50,22.1164272558168,-0.786595463898401,-0.117999911308289,-0.165999978780746,10,0.0481668694283396
05:59:51,22.4244346678739,-0.781725438905191,-0.117999911308289,-0.167999982833862,10,0.0236871497151687
05:59:52,22.6919279061044,-0.736500671696135,-0.117999911308289,-0.167999982833862,10,0.0381101506485084
05:59:53,22.8480774959358,-0.53562002175488,-0.117999911308289,-0.167999982833862,10,0.0243905824002042
05:59:54,22.904579710575,-0.334151208129377,-0.117999911308289,-0.167999982833862,10,0.0156397818689479
05:59:55,22.8777653887364,-0.135656747142676,-0.117999911308289,-0.167999982833862,10,0.0368639730109585
05:59:56,22.7712523765745,0.466061116069255,-0.117999911308289,-0.167999982833862,11,0.0450382704967571
05:59:57,22.6341236705841,0.472069109028716,-0.117999911308289,-0.167999982833862,11,0.0691283167225325
05:59:58,22.6525241636689,0.120261517950496,-0.117999911308289,-0.167999982833862,11,0.0706257208527816
05:59:59,22.7518366048419,0.00176464556458455,-0.117999911308289,-0.167999982833862,11,0.0403066941931878
06:00:00,22.8192175228937,0.112608919321062,-0.117999911308289,-0.167999982833862,11,0.0400919205671212
06:00:01,22.8762081509231,-0.0550331358125291,-0.117999911308289,-0.167999982833862,11,0.0255934427120448
06:00:02,23.0769014858134,-0.39132198909617,-0.117999911308289,-0.167999982833862,11,0.0203255146116996
06:00:03,23.32247218784,-0.484642663847083,-0.159999966621399,-0.167999982833862,11,0.0303422617257367
06:00:04,23.6040958571279,-0.530800802482808,-0.157999962568283,-0.167999982833862,11,0.0119697614464657
06:00:05,23.9814365343276,-0.823328446127142,-0.147999942302704,-0.167999982833862,11,0.0236436191783231
06:00:06,24.3656655842588,-1.02888462547998,-0.147999942302704,-0.167999982833862,11,0.0512811941714451
06:00:07,24.6826633056773,-0.703388513758739,-0.147999942302704,-0.167999982833862,11,0.023979975345643
06:00:08,24.7806100406849,-0.344086156581895,-0.147999942302704,-0.167999982833862,11,0.0234071915150923
06:00:09,24.8393063251339,-0.197641266991596,-0.147999942302704,-0.167999982833862,11,0.00927849736432857
06:00:10,24.905867654463,-0.248834194883635,-0.147999942302704,-0.167999982833862,11,0.012137525969009
06:00:11,24.9856732670563,-0.263352216945464,-0.13999992609024,-0.167999982833862,11,0.0434436013404389
06:00:12,25.0128280503844,-0.070425520043969,-0.13999992609024,-0.167999982833862,11,0.043874208097048
06:00:13,25.0512750348379,-0.190126480031068,-0.13999992609024,-0.167999982833862,11,0.0601233963501615
06:00:14,25.0434717064456,-0.156628352438155,-0.13999992609024,-0.167999982833862,11,0.0765248685487109
06:00:15,25.0416074595843,-0.0175121039018222,-0.13999992609024,-0.194000035524368,11,0.0295295084176855
06:00:16,24.949970536529,0.126716639870835,-0.13999992609024,-0.196000039577484,11,0.0379912288759323
06:00:17,24.8532849030919,0.234762538232999,-0.13999992609024,-0.208000063896179,11,0.0672530149890116
06:00:18,24.7806286277361,0.0394240593394386,-0.13999992609024,-0.208000063896179,11,0.0223788390930946
06:00:19,24.825946085384,-0.210711392330325,-0.13999992609024,-0.208000063896179,11,0.0222616937932542
06:00:20,24.8774341136365,-0.248311495876017,-0.13999992609024,-0.208000063896179,11,0.0277277172171007
06:00:21,24.908587437176,-0.129970577445384,-0.13999992609024,-0.208000063896179,11,0.0207474809899109
06:00:22,24.9281827673753,-0.0696397884978879,-0.13999992609024,-0.208000063896179,11,0.041868985439826
06:00:23,24.9501762955041,-0.122951684068696,-0.13999992609024,-0.208000063896179,11,0.0461433030448039
06:00:24,24.9710386004269,-0.0782135715589405,-0.13999992609024,-0.208000063896179,11,0.00923651572107917
06:00:25,24.9575790547574,0.0250675780103222,-0.13999992609024,-0.208000063896179,11,0.0139380535090054
06:00:26,24.9145646435835,0.0503452368628459,-0.13999992609024,-0.208000063896179,11,0.00790861828009693
06:00:27,24.8641227844874,0.0989376507250554,-0.13999992609024,-0.208000063896179,11,0.0165160545398804
06:00:28,24.784199285763,0.133972655173466,-0.13999992609024,-0.208000063896179,11,0.0106891569681806
06:00:29,24.7575458165152,0.0151184866806062,-0.13999992609024,-0.208000063896179,11,0.0501658077195475
06:00:30,24.7926971472647,-0.177053619184811,-0.13999992609024,-0.208000063896179,11,0.0176429605516957
06:00:31,24.9071079058551,-0.283234512530008,-0.13999992609024,-0.208000063896179,11,0.022097804764497
06:00:32,25.0313737308419,-0.321622969197328,-0.13999992609024,-0.208000063896179,11,0.0148826452363918
06:00:33,25.1392935568483,-0.336007426895648,-0.13999992609024,-0.208000063896179,11,0.0150152023132332
06:00:34,25.2516102230828,-0.452719914166551,-0.13999992609024,-0.208000063896179,11,0.0400953171850563
06:00:35,25.3951361465031,-0.45510579440932,-0.13999992609024,-0.208000063896179,11,0.0438682432218147
06:00:36,25.5108294834495,-0.376887556466045,-0.13999992609024,-0.208000063896179,11,0.0121534769792629
06:00:37,25.5888716611814,-0.318697843283758,-0.13999992609024,-0.208000063896179,11,0.00422009580627332
06:00:38,25.6546660301104,-0.280061899107793,-0.13999992609024,-0.208000063896179,11,0.011975500479324
06:00:39,25.716464359316,-0.262214936212565,-0.13999992609024,-0.208000063896179,11,0.0592680138213673
06:00:40,25.7958097065961,-0.34535607052289,-0.13999992609024,-0.208000063896179,11,0.0255628344731434
06:00:41,25.8569523838159,-0.327527124179817,-0.13999992609024,-0.208000063896179,11,0.00393840077472068
06:00:42,25.8918284154824,-0.218035665017176,-0.13999992609024,-0.208000063896179,11,0.0109308531823031
06:00:43,25.8845146664884,-0.0977679285724093,-0.13999992609024,-0.208000063896179,11,0.00822271377793354
06:00:44,25.8349371484335,0.0461488716045082,-0.13999992609024,-0.208000063896179,11,0.0321718883398639
06:00:45,25.7398239169614,0.117730442535581,-0.13999992609024,-0.208000063896179,11,0.0367444686096235
06:00:46,25.6080761046343,0.197428707606292,-0.13999992609024,-0.208000063896179,11,0.0198522744490802
06:00:47,25.4434561789002,0.294958638137523,-0.13999992609024,-0.208000063896179,11,0.00636248633336219
06:00:48,25.2725044312977,0.363833105407956,-0.13999992609024,-0.208000063896179,11,0.0314991753440107
06:00:49,25.1158915759505,0.381330932733974,-0.13999992609024,-0.208000063896179,11,0.031688572597414
06:00:50,24.9357960027493,0.407990803897292,-0.13999992609024,-0.208000063896179,11,0.0767162657387921
06:00:51,24.7538026324087,0.472170978187791,-0.13999992609024,-0.208000063896179,11,0.00506157064829113
06:00:52,24.5689919100306,0.498932403167196,-0.13999992609024,-0.208000063896179,11,0.02118588777085
06:00:53,24.3855116977598,0.478517670789287,-0.13999992609024,-0.208000063896179,11,0.0101930207238681
06:00:54,24.197364757476,0.463371122316289,-0.13999992609024,-0.208000063896179,11,0.0322360233905077
06:00:55,24.0369335565426,0.346625921740966,-0.13999992609024,-0.208000063896179,11,0.0276781317525981
06:00:56,23.9927579053391,0.195425891611322,-0.13999992609024,-0.208000063896179,11,0.0284201947651231
06:00:57,23.9995454749598,0.0836250094096798,-0.13999992609024,-0.208000063896179,11,0.0155566760938991
06:00:58,24.0503711314233,-0.0435826692613333,-0.13999992609024,-0.208000063896179,11,0.0170270147788259
06:00:59,24.1908184860218,-0.324999373422919,-0.13999992609024,-0.208000063896179,11,0.0137378061081961
06:01:00,24.3999440894072,-0.496378546448916,-0.13999992609024,-0.208000063896179,11,0.132486073605325
06:01:01,24.5724652425174,-0.464492604215472,-0.13999992609024,-0.208000063896179,11,0.0212943668770044
06:01:02,24.7468179583686,-0.433170328797402,-0.13999992609024,-0.208000063896179,11,0.0226773581543102
06:01:03,24.9191578296127,-0.354257192625198,-0.13999992609024,-0.208000063896179,11,0.11163489904443
06:01:04,25.058486625004,-0.363278860691345,-0.13999992609024,-0.208000063896179,11,0.0179350190231103
06:01:05,25.1915239787625,-0.39439952514936,-0.13999992609024,-0.208000063896179,11,0.0252250764239799
06:01:06,25.32220806921,-0.532480438367578,-0.13999992609024,-0.208000063896179,11,0.161089181781623
06:01:07,25.3261029932221,-0.335833256916317,-0.13999992609024,-0.208000063896179,11,0.0545706069566639
06:01:08,25.3941908790032,-0.390777580012347,-0.13999992609024,-0.208000063896179,11,0.0888212494026488
06:01:09,25.4918086594668,-0.399910493325443,-0.13999992609024,-0.208000063896179,11,0.00796085646388398
06:01:10,25.6522861133113,-0.572942870605665,-0.13999992609024,-0.196000039577484,11,0.0214331233627874
06:01:11,25.8489244318915,-0.645868268067986,-0.13999992609024,-0.210000067949295,11,0.0187629048080235
06:01:12,26.0432912936141,-0.786784127003443,-0.13999992609024,-0.210000067949295,11,0.0650166767208967
06:01:13,26.237338874484,-0.690182469252868,-0.13999992609024,-0.210000067949295,11,0.0396006032483931
06:01:14,26.3972225211336,-0.57531335245649,-0.13999992609024,-0.210000067949295,11,0.0232251113901438
06:01:15,26.4768221066304,-0.453125604853781,-0.13999992609024,-0.210000067949295,11,0.00935992073352712
06:01:16,26.5548480015936,-0.460528943563972,-0.13999992609024,-0.210000067949295,11,0.0166088830510324
06:01:17,26.641888882668,-0.496176850867919,-0.13999992609024,-0.210000067949295,11,0.0256770955458782
06:01:18,26.7120839201705,-0.46373195563141,-0.13999992609024,-0.210000067949295,11,0.0387318822695676
06:01:19,26.7498364420846,-0.335284310015027,-0.13999992609024,-0.210000067949295,11,0.00914045351496752
06:01:20,26.7220062659707,-0.149276117370611,-0.13999992609024,-0.210000067949295,11,0.0101757526315586
06:01:21,26.6209952029084,0.0666003005007454,-0.13999992609024,-0.210000067949295,11,0.0191517960537831
06:01:22,26.4589564893087,0.284086197943097,-0.145999938249588,-0.210000067949295,11,0.0118139592814736
06:01:23,26.2509233089547,0.416272604946691,-0.145999938249588,-0.210000067949295,11,0.00838054618305056
06:01:24,26.0241051712435,0.461473869640912,-0.151999950408936,-0.210000067949295,11,0.00179606151280143
06:01:25,25.8106375894439,0.418758344841137,-0.151999950408936,-0.210000067949295,11,0.00855051734834549
06:01:26,25.6485411767712,0.313411960340517,-0.151999950408936,-0.210000067949295,11,0.0140510281143058
06:01:27,25.5526372824449,0.162887701159491,-0.151999950408936,-0.210000067949295,11,0.0209650906365438
06:01:28,25.5130170028252,0.0151476787475389,-0.151999950408936,-0.210000067949295,11,0.0126933337632046
06:01:29,25.5223926520932,-0.0955143470261959,-0.147999942302704,-0.210000067949295,11,0.00872833407230114
06:01:30,25.5797389096692,-0.213450227232656,-0.147999942302704,-0.210000067949295,11,0.0114041708010116
06:01:31,25.6567368679472,-0.26766404773074,-0.147999942302704,-0.210000067949295,11,0.0119906102141987
06:01:32,25.7612441758376,-0.373302323414904,-0.147999942302704,-0.210000067949295,11,0.0171329357749313
06:01:33,25.8526087485929,-0.372122545089503,-0.147999942302704,-0.210000067949295,11,0.0242748798786267
06:01:34,25.9083987606525,-0.234883255792234,-0.147999942302704,-0.210000067949295,11,0.0170755337163241
06:01:35,25.9005480681066,-0.127272870743788,-0.147999942302704,-0.210000067949295,11,0.00270953384108917
06:01:36,25.8913365971576,-0.0849416811825279,-0.147999942302704,-0.210000067949295,11,0.0333614876966027
06:01:37,25.9346964171468,-0.206088887129148,-0.147999942302704,-0.210000067949295,11,0.0716738470146983
06:01:38,25.9554282658827,-0.233903325183626,-0.147999942302704,-0.210000067949295,11,0.0526938455835955
06:01:39,25.9856725374333,-0.243473321429271,-0.147999942302704,-0.210000067949295,11,0.0147000582727421
06:01:40,26.0379429894448,-0.324807752180327,-0.147999942302704,-0.210000067949295,11,0.0429520570251113
06:01:41,26.1324886341531,-0.395325687551178,-0.147999942302704,-0.210000067949295,11,0.0232191614528925
06:01:42,26.2477499271002,-0.474664542316333,-0.147999942302704,-0.210000067949295,11,0.0291199979829114
06:01:43,26.3422201024411,-0.308241328283088,-0.147999942302704,-0.210000067949295,11,0.135664150039269
06:01:44,26.3469636312706,-0.281902486154365,-0.147999942302704,-0.210000067949295,11,0.0255158667227244
06:01:45,26.3462302167196,-0.184951323799218,-0.147999942302704,-0.210000067949295,11,0.0142333058788783
06:01:46,26.3542414901096,-0.206886865385563,-0.147999942302704,-0.210000067949295,11,0.00737672751894189
06:01:47,26.3623586865399,-0.226250432433275,-0.147999942302704,-0.210000067949295,11,0.0119087517426523
